tug_type,request_id,request_number,tug_number,spk_number,spk_id,vessel_name,destination_port,warehouse,status,created_at,created_by,notes,work_order_ref,item_no,spare_part_id,spare_part_name,part_number,requested_qty,approved_qty,unit,unit_price,remaining_stock,item_notes
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,13,sp-juli-74,GASKET COVER,3995,4,4,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,14,sp-juli-75,VALVE GASKET,3909,10,10,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,15,sp-juli-76,VALVE GASKET,3906,15,15,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,16,sp-juli-77,SWIVEL NIPPLE,7665,4,4,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,17,sp-juli-78,SEPARATOR (SPARATOR),7595,1,1,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,18,sp-juli-79,"CRANKSHAFT BEARING BUSHES, PAIR",3832,2,2,set,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,19,sp-juli-80,"FRAME BEARING, END",3921,2,2,set,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,20,sp-juli-81,FRAME BEARING CENTRE,3922,1,1,set,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,21,sp-juli-82,GASKET - LP VALVE COVER,4058,10,10,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,22,sp-juli-83,GASKET - HP VALVE COVER,4057,10,10,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,23,sp-juli-84,"MANOMETER, LP AIR",3771,2,2,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,24,sp-juli-85,"MANOMETER, HP AIR",3773,2,2,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,25,sp-juli-86,MONOMETER COOLING WATER OIL,3770,2,2,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,26,sp-juli-87,"COMPRESSION RING, STEPPED, H.P.",3487,4,4,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,27,sp-juli-88,"COMPRESSION RING, STEPPED, L.P.",3488,4,4,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,28,sp-juli-89,"COMPRESSION RING, PLAIN H.P.",3501,3,3,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,29,sp-juli-90,OIL RING H.P.,3528,3,3,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,30,sp-juli-91,OIL RING L.P.,3529,4,4,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,31,sp-juli-92,VALVE L.P.,3036,2,2,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,32,sp-juli-93,VALVE H.P.,3037,2,2,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,33,sp-juli-94,NEEDLE BEARING,3878,4,4,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,34,sp-juli-95,VALVE SEALING RING,3919,6,6,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,35,sp-juli-96,GASKET,4095,3,3,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-12,MR-2026-000012,,0993.SPK/BA.101/BA010102/2026,spk-juli-12,Latifah Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0993.SPK/BA.101/BA010102/2026,36,sp-juli-97,GASKET,4096,3,3,pcs,0,10,Permintaan SPK 0993.SPK/BA.101/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,1,sp-juli-98,RINSO,-,60,60,pack,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,2,sp-juli-99,SABUN COLEK,-,10,10,pack,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,3,sp-juli-100,GEMBOK 50 MM,-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,4,sp-juli-101,KACAMATA CIPPING,-,40,40,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,5,sp-juli-102,PILOX PUTIH,-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,6,sp-juli-103,VIBRATION SINGLE HEAD SCALING HAMMERS,-,2,2,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,7,sp-juli-104,SPARE HEAD FOR TRELAWNY SCAILING HAMMER,-,25,25,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,8,sp-juli-105,FLUSH VALVES,-,30,30,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,9,sp-juli-106,TALI NILON ROPE 20MM,-,1,1,roll,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,10,sp-juli-107,SARUNG TANGAN NON SLIP DOT,-,250,250,lusin,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,11,sp-juli-108,PLASTIK SAMPAH,-,20,20,lusin,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,12,sp-juli-109,LEATHER PALM WORKING GLOVES,-,25,25,lusin,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,13,sp-juli-110,BOR TANGAN PLASTIC MERK MAKITA,-,1,1,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,14,sp-juli-111,"SPLIT PINS (D: 3MM, P : 40MM)",-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,15,sp-juli-112,"SPLIT PINS (D :4MM, P : 50MM)",-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,16,sp-juli-113,"SPLIT PINS (D : 5MM, P : 70MM)",-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,17,sp-juli-114,FLEXIBLE EXTENSION HOSE FOR PIN TYPE GRADE NIPPLE SPX-1C BAHAN S.S,-,30,30,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,18,sp-juli-115,SPARE WHEELS FOR PLATFROM TRUCK ( RODA GEROBAK ),-,2,2,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,19,sp-juli-115,SPARE WHEELS FOR PLATFROM TRUCK ( RODA GEROBAK ),-,4,4,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,20,sp-juli-116,KARET BAN BEKAS,-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,21,sp-juli-117,PILOX MERAH,-,10,10,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,22,sp-juli-118,EAR PLUG,-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,23,sp-juli-119,CLAMP 3 INCH,-,25,25,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,24,sp-juli-120,CLAMP 2.5 INCH,-,30,30,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,25,sp-juli-121,CLAMP 1 INCH,-,30,30,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,26,sp-juli-122,SOUNDINGAN BALLAST S/S,-,2,2,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,27,sp-juli-123,"KRAN AIR 1,5 INC",-,5,5,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,28,sp-juli-124,CHAIN DRUM FOR SCAILING MACHINE RUSTIBUS 400,-,30,30,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,29,sp-juli-125,SENTER KEPALA,-,5,5,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,30,sp-juli-126,JAS HUJAN,-,25,25,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,31,sp-juli-127,MINI PAINT ROLLER COMPLETE 100MM,-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,32,sp-juli-128,SPARE MINI PAINT ROLLER 100MM (PINEHILL),-,300,300,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,33,sp-juli-129,CUTTING WHEEL NIPPON RESIBON,-,24,24,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,34,sp-juli-130,MATA BOR ( BAJA ) SET,-,1,1,set,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,35,sp-juli-131,"RUBBER BOOT SIZE 39,40,42,43",-,5,5,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,36,sp-juli-132,PILOX ORANGE,-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,37,sp-juli-133,SCUPPER PLUGS,-,12,12,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,38,sp-juli-134,SAPU PLASTIK,-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,39,sp-juli-135,WIRE CUP BRUSHES,-,100,100,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,40,sp-juli-136,CUTTING FOR STAINLESS STEEL IRONHAND SEEL,-,10,10,box,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,41,sp-juli-137,PEL LANTAI,-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,42,sp-juli-138,"CUTTER WHEEL, HD TOOL GEAR 100",-,500,500,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,43,sp-juli-139,"DISC PIN,HD TOOL GEAR 100 EA",-,150,150,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,44,sp-juli-140,"DISC, HD TOOL GEAR 100 EA",-,20,20,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,45,sp-juli-141,PASTA SOUNDINGAN WATER,-,3,3,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,46,sp-juli-142,GERINDA ELECTRICT MEREK MAKITA,-,2,2,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,47,sp-juli-143,SAFETY HARNESS FULL BODY,-,2,2,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,48,sp-juli-144,GREASE NIPPLES TYPE STRAIGHT,-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,49,sp-juli-145,GREASE NIPPLES TYPE PIN,-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,50,sp-juli-146,GREASE NIPPLES TYPE BUTTON HEAD,-,50,50,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,51,sp-juli-147,FLEXIBLE EXTENSION HOSE FOR BUTTON HEAD,-,10,10,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
TUG5_TUG6,mr-tug5-13,MR-2026-000013,,0989.SPK/BA.202/BA010102/2026,spk-juli-13,Rasuna Baruna,,,Approved,2026-07-01T08:00:00.000Z,,,0989.SPK/BA.202/BA010102/2026,52,sp-juli-148,FLEXIBLE EXTENSION HOPE FOR HYDRAULIC OR STRAIGHT TYPE GREASE NIPPLE SPK - 3C,-,15,15,pcs,0,10,Permintaan SPK 0989.SPK/BA.202/BA010102/2026
